name@price@price_after_sell
'Blueberries' Buckshot | NSWC SEAL@4.11@3.9045
★ Falchion Knife | Freehand (Factory New)@205.02@194.769
★ Falchion Knife | Freehand (Field-Tested)@148.98@141.53099999999998
★ Falchion Knife | Freehand (Minimal Wear)@162.24@154.12800000000001
★ Falchion Knife | Freehand (Well-Worn)@160.00@152.0
★ Falchion Knife | Gamma Doppler (Factory New)@398.16@378.252
★ Falchion Knife | Gamma Doppler (Minimal Wear)@480.00@456.0
★ Falchion Knife | Lore (Battle-Scarred)@160.63@152.5985
★ Falchion Knife | Lore (Factory New)@433.96@412.26199999999994
★ Falchion Knife | Lore (Field-Tested)@208.58@198.151
★ Falchion Knife | Lore (Minimal Wear)@303.00@287.84999999999997
★ Falchion Knife | Lore (Well-Worn)@248.19@235.7805
★ Falchion Knife | Marble Fade (Factory New)@397.99@378.09049999999996
★ Falchion Knife | Marble Fade (Minimal Wear)@365.00@346.75
★ Falchion Knife | Night (Battle-Scarred)@133.78@127.091
★ Falchion Knife | Night (Field-Tested)@123.70@117.515
★ Falchion Knife | Night (Minimal Wear)@191.37@181.8015
★ Falchion Knife | Rust Coat (Battle-Scarred)@116.70@110.865
★ Falchion Knife | Safari Mesh (Battle-Scarred)@110.98@105.431
★ Falchion Knife | Safari Mesh (Field-Tested)@101.46@96.38699999999999
★ Falchion Knife | Safari Mesh (Minimal Wear)@207.46@197.087
★ Falchion Knife | Safari Mesh (Well-Worn)@110.00@104.5
★ Falchion Knife | Scorched (Battle-Scarred)@120.00@114.0
★ Falchion Knife | Scorched (Factory New)@262.31@249.19449999999998
★ Falchion Knife | Scorched (Field-Tested)@107.27@101.9065
★ Falchion Knife | Scorched (Minimal Wear)@127.01@120.6595
★ Falchion Knife | Slaughter (Field-Tested)@290.00@275.5
★ Falchion Knife | Slaughter (Minimal Wear)@279.99@265.9905
★ Falchion Knife | Stained (Battle-Scarred)@133.43@126.7585
★ Falchion Knife | Stained (Field-Tested)@119.97@113.97149999999999
★ Falchion Knife | Stained (Minimal Wear)@129.69@123.20549999999999
★ Falchion Knife | Stained (Well-Worn)@133.35@126.68249999999999
★ Falchion Knife | Tiger Tooth (Factory New)@266.55@253.2225
★ Falchion Knife | Tiger Tooth (Minimal Wear)@390.00@370.5
★ Falchion Knife | Ultraviolet (Battle-Scarred)@118.10@112.195
★ Falchion Knife | Ultraviolet (Field-Tested)@123.07@116.91649999999998
★ Falchion Knife | Ultraviolet (Minimal Wear)@199.98@189.981
★ Falchion Knife | Urban Masked (Field-Tested)@111.01@105.4595
★ Falchion Knife | Urban Masked (Minimal Wear)@143.00@135.85
★ Falchion Knife | Urban Masked (Well-Worn)@116.00@110.19999999999999
★ Flip Knife@503.99@478.7905
★ Flip Knife | Autotronic (Factory New)@760.00@722.0
★ Flip Knife | Autotronic (Field-Tested)@479.30@455.335
★ Flip Knife | Autotronic (Minimal Wear)@519.14@493.18299999999994
★ Flip Knife | Black Laminate (Battle-Scarred)@251.90@239.305
★ Flip Knife | Black Laminate (Field-Tested)@279.99@265.9905
★ Flip Knife | Black Laminate (Minimal Wear)@266.64@253.30799999999996
★ Flip Knife | Black Laminate (Well-Worn)@240.28@228.266
★ Flip Knife | Blue Steel (Battle-Scarred)@268.31@254.8945
★ Flip Knife | Boreal Forest (Battle-Scarred)@174.37@165.6515
★ Flip Knife | Boreal Forest (Field-Tested)@185.20@175.93999999999997
★ Flip Knife | Boreal Forest (Minimal Wear)@256.08@243.27599999999998
★ Flip Knife | Boreal Forest (Well-Worn)@185.00@175.75
★ Flip Knife | Bright Water (Factory New)@329.99@313.4905
★ Flip Knife | Bright Water (Field-Tested)@253.73@241.04349999999997
★ Flip Knife | Bright Water (Minimal Wear)@273.56@259.882
★ Flip Knife | Bright Water (Well-Worn)@225.67@214.38649999999998
★ Flip Knife | Case Hardened (Battle-Scarred)@269.98@256.481
★ Flip Knife | Case Hardened (Field-Tested)@296.84@281.998
★ Flip Knife | Case Hardened (Minimal Wear)@439.00@417.04999999999995
★ Flip Knife | Case Hardened (Well-Worn)@334.72@317.98400000000004
★ Flip Knife | Crimson Web (Battle-Scarred)@300.00@285.0
★ Flip Knife | Crimson Web (Field-Tested)@440.88@418.83599999999996
★ Flip Knife | Crimson Web (Minimal Wear)@1004.48@954.256
★ Flip Knife | Crimson Web (Well-Worn)@470.00@446.5
★ Flip Knife | Damascus Steel (Factory New)@374.39@355.67049999999995
★ Flip Knife | Damascus Steel (Field-Tested)@254.32@241.60399999999998
★ Flip Knife | Damascus Steel (Minimal Wear)@329.99@313.4905
★ Flip Knife | Damascus Steel (Well-Worn)@226.85@215.5075
★ Flip Knife | Doppler (Factory New)@500.00@475.0
★ Flip Knife | Doppler (Minimal Wear)@635.00@603.25
★ Flip Knife | Fade (Factory New)@940.00@893.0
★ Flip Knife | Forest DDPAT (Battle-Scarred)@201.41@191.3395
★ Flip Knife | Forest DDPAT (Field-Tested)@145.00@137.75
★ Flip Knife | Forest DDPAT (Minimal Wear)@264.22@251.00900000000001
★ Flip Knife | Freehand (Battle-Scarred)@265.46@252.18699999999995
★ Flip Knife | Freehand (Factory New)@319.38@303.411
★ Flip Knife | Freehand (Field-Tested)@260.00@247.0
★ Flip Knife | Freehand (Minimal Wear)@253.27@240.6065
★ Flip Knife | Freehand (Well-Worn)@281.79@267.70050000000003
★ Flip Knife | Gamma Doppler (Factory New)@700.00@665.0
★ Flip Knife | Gamma Doppler (Minimal Wear)@750.00@712.5
★ Flip Knife | Lore (Battle-Scarred)@309.19@293.7305
★ Flip Knife | Lore (Factory New)@1423.34@1352.1729999999998
★ Flip Knife | Lore (Field-Tested)@434.99@413.2405
★ Flip Knife | Lore (Minimal Wear)@585.99@556.6904999999999
★ Flip Knife | Lore (Well-Worn)@470.00@446.5
★ Flip Knife | Marble Fade (Factory New)@832.28@790.6659999999999
★ Flip Knife | Marble Fade (Minimal Wear)@700.00@665.0
★ Flip Knife | Night (Battle-Scarred)@233.83@222.1385
★ Flip Knife | Night (Factory New)@630.00@598.5
★ Flip Knife | Night (Field-Tested)@229.41@217.93949999999998
★ Flip Knife | Night (Minimal Wear)@273.22@259.559
★ Flip Knife | Night (Well-Worn)@230.00@218.5
★ Flip Knife | Rust Coat (Battle-Scarred)@195.79@186.0005
★ Flip Knife | Safari Mesh (Battle-Scarred)@292.98@278.331
★ Flip Knife | Safari Mesh (Field-Tested)@181.99@172.8905
★ Flip Knife | Safari Mesh (Minimal Wear)@156.00@148.2
★ Flip Knife | Safari Mesh (Well-Worn)@160.00@152.0
★ Flip Knife | Scorched (Battle-Scarred)@287.79@273.4005
★ Flip Knife | Scorched (Field-Tested)@184.92@175.67399999999998
★ Flip Knife | Scorched (Well-Worn)@205.00@194.75
★ Flip Knife | Slaughter (Factory New)@545.00@517.75
★ Flip Knife | Slaughter (Field-Tested)@476.63@452.7985
★ Flip Knife | Stained (Battle-Scarred)@190.18@180.671
★ Flip Knife | Stained (Field-Tested)@234.99@223.2405
★ Flip Knife | Stained (Minimal Wear)@251.10@238.545
★ Flip Knife | Stained (Well-Worn)@246.66@234.327
★ Flip Knife | Tiger Tooth (Factory New)@514.98@489.231
★ Flip Knife | Tiger Tooth (Minimal Wear)@514.99@489.2405
★ Flip Knife | Ultraviolet (Battle-Scarred)@178.59@169.66049999999998
★ Flip Knife | Ultraviolet (Field-Tested)@238.58@226.651
★ Flip Knife | Ultraviolet (Minimal Wear)@415.98@395.181
★ Flip Knife | Urban Masked (Battle-Scarred)@184.80@175.56
★ Flip Knife | Urban Masked (Field-Tested)@170.00@161.5
★ Flip Knife | Urban Masked (Minimal Wear)@223.39@212.2205
★ Flip Knife | Urban Masked (Well-Worn)@247.64@235.25799999999998
★ Gut Knife@196.97@187.1215
★ Gut Knife | Autotronic (Battle-Scarred)@204.13@193.9235
★ Gut Knife | Autotronic (Field-Tested)@218.44@207.518
★ Gut Knife | Autotronic (Minimal Wear)@240.91@228.8645
★ Gut Knife | Autotronic (Well-Worn)@333.99@317.2905
★ Gut Knife | Black Laminate (Battle-Scarred)@173.40@164.73
★ Gut Knife | Black Laminate (Field-Tested)@129.99@123.4905
★ Gut Knife | Black Laminate (Well-Worn)@125.75@119.46249999999999
★ Gut Knife | Blue Steel (Battle-Scarred)@130.00@123.5
★ Gut Knife | Blue Steel (Field-Tested)@118.99@113.0405
★ Gut Knife | Blue Steel (Minimal Wear)@150.00@142.5
★ Gut Knife | Blue Steel (Well-Worn)@115.42@109.649
★ Gut Knife | Boreal Forest (Field-Tested)@95.26@90.497
★ Gut Knife | Boreal Forest (Minimal Wear)@125.00@118.75
★ Gut Knife | Bright Water (Battle-Scarred)@125.07@118.81649999999999
★ Gut Knife | Bright Water (Factory New)@136.09@129.28549999999998
★ Gut Knife | Bright Water (Field-Tested)@118.45@112.5275
★ Gut Knife | Bright Water (Minimal Wear)@124.08@117.87599999999999
★ Gut Knife | Bright Water (Well-Worn)@128.37@121.9515
★ Gut Knife | Case Hardened (Battle-Scarred)@165.00@156.75
★ Gut Knife | Case Hardened (Field-Tested)@232.56@220.932
★ Gut Knife | Case Hardened (Minimal Wear)@195.00@185.25
★ Gut Knife | Case Hardened (Well-Worn)@167.00@158.65
★ Gut Knife | Crimson Web (Battle-Scarred)@165.43@157.1585
★ Gut Knife | Crimson Web (Field-Tested)@138.99@132.0405
★ Gut Knife | Crimson Web (Minimal Wear)@236.46@224.637
★ Gut Knife | Crimson Web (Well-Worn)@144.81@137.5695
★ Gut Knife | Damascus Steel (Battle-Scarred)@130.65@124.11749999999999
★ Gut Knife | Damascus Steel (Factory New)@143.91@136.7145
★ Gut Knife | Damascus Steel (Field-Tested)@134.02@127.319
★ Gut Knife | Damascus Steel (Minimal Wear)@245.96@233.662
★ Gut Knife | Damascus Steel (Well-Worn)@178.35@169.43249999999998
★ Gut Knife | Doppler (Factory New)@183.99@174.7905
★ Gut Knife | Doppler (Minimal Wear)@229.81@218.3195
★ Gut Knife | Fade (Minimal Wear)@425.00@403.75
★ Gut Knife | Forest DDPAT (Battle-Scarred)@114.50@108.77499999999999
★ Gut Knife | Forest DDPAT (Field-Tested)@109.83@104.3385
★ Gut Knife | Forest DDPAT (Minimal Wear)@105.99@100.69049999999999
★ Gut Knife | Freehand (Battle-Scarred)@124.33@118.11349999999999
★ Gut Knife | Freehand (Factory New)@245.80@233.51
★ Gut Knife | Freehand (Field-Tested)@120.00@114.0
★ Gut Knife | Freehand (Minimal Wear)@134.97@128.2215
★ Gut Knife | Freehand (Well-Worn)@145.00@137.75
★ Gut Knife | Gamma Doppler (Factory New)@272.20@258.59
★ Gut Knife | Gamma Doppler (Minimal Wear)@281.99@267.8905
★ Gut Knife | Lore (Battle-Scarred)@179.00@170.04999999999998
★ Gut Knife | Lore (Factory New)@619.44@588.4680000000001
★ Gut Knife | Lore (Field-Tested)@216.19@205.38049999999998
★ Gut Knife | Lore (Minimal Wear)@299.00@284.05
★ Gut Knife | Marble Fade (Factory New)@240.44@228.41799999999998
★ Gut Knife | Marble Fade (Minimal Wear)@273.67@259.9865
★ Gut Knife | Night (Battle-Scarred)@134.05@127.34750000000001
★ Gut Knife | Night (Field-Tested)@98.37@93.4515
★ Gut Knife | Night (Minimal Wear)@167.38@159.011
★ Gut Knife | Night (Well-Worn)@119.00@113.05
★ Gut Knife | Rust Coat (Battle-Scarred)@98.90@93.955
★ Gut Knife | Safari Mesh (Battle-Scarred)@99.00@94.05
★ Gut Knife | Safari Mesh (Field-Tested)@103.39@98.2205
★ Gut Knife | Safari Mesh (Minimal Wear)@118.21@112.2995
★ Gut Knife | Scorched (Field-Tested)@96.23@91.4185
★ Gut Knife | Scorched (Minimal Wear)@148.32@140.904
★ Gut Knife | Scorched (Well-Worn)@102.00@96.89999999999999
★ Gut Knife | Slaughter (Factory New)@244.81@232.5695
★ Gut Knife | Slaughter (Field-Tested)@203.06@192.90699999999998
★ Gut Knife | Slaughter (Minimal Wear)@168.60@160.17
★ Gut Knife | Stained (Field-Tested)@112.97@107.3215
★ Gut Knife | Stained (Minimal Wear)@218.34@207.423
★ Gut Knife | Stained (Well-Worn)@115.21@109.44949999999999
★ Gut Knife | Tiger Tooth (Factory New)@189.82@180.32899999999998
★ Gut Knife | Ultraviolet (Battle-Scarred)@100.99@95.94049999999999
★ Gut Knife | Ultraviolet (Field-Tested)@106.18@100.871
★ Gut Knife | Ultraviolet (Minimal Wear)@215.00@204.25
★ Gut Knife | Ultraviolet (Well-Worn)@110.13@104.62349999999999
★ Gut Knife | Urban Masked (Battle-Scarred)@149.00@141.54999999999998
★ Gut Knife | Urban Masked (Field-Tested)@97.89@92.99549999999999
★ Gut Knife | Urban Masked (Minimal Wear)@116.30@110.48499999999999
★ Hand Wraps | Arboreal (Battle-Scarred)@69.36@65.892
★ Hand Wraps | Arboreal (Factory New)@368.00@349.59999999999997
★ Hand Wraps | Arboreal (Field-Tested)@76.47@72.64649999999999
★ Hand Wraps | Arboreal (Minimal Wear)@148.22@140.809
★ Hand Wraps | Arboreal (Well-Worn)@81.10@77.04499999999999
★ Hand Wraps | Badlands (Battle-Scarred)@91.30@86.735
★ Hand Wraps | Badlands (Factory New)@686.99@652.6405
★ Hand Wraps | Badlands (Field-Tested)@123.90@117.705
★ Hand Wraps | Badlands (Minimal Wear)@282.62@268.489
★ Hand Wraps | Badlands (Well-Worn)@130.00@123.5
★ Hand Wraps | CAUTION! (Battle-Scarred)@177.83@168.9385
★ Hand Wraps | CAUTION! (Field-Tested)@246.25@233.9375
★ Hand Wraps | CAUTION! (Minimal Wear)@629.00@597.55
★ Hand Wraps | CAUTION! (Well-Worn)@219.99@208.9905
★ Hand Wraps | Cobalt Skulls (Battle-Scarred)@282.06@267.957
★ Hand Wraps | Cobalt Skulls (Field-Tested)@488.16@463.752
★ Hand Wraps | Cobalt Skulls (Minimal Wear)@1029.00@977.55
★ Hand Wraps | Cobalt Skulls (Well-Worn)@419.57@398.5915
★ Hand Wraps | Constrictor (Battle-Scarred)@63.88@60.686
★ Hand Wraps | Constrictor (Factory New)@331.99@315.3905
★ Hand Wraps | Constrictor (Field-Tested)@72.82@69.17899999999999
★ Hand Wraps | Constrictor (Minimal Wear)@115.78@109.991
★ Hand Wraps | Constrictor (Well-Worn)@67.68@64.296
★ Hand Wraps | Desert Shamagh (Battle-Scarred)@67.48@64.106
★ Hand Wraps | Desert Shamagh (Field-Tested)@65.87@62.5765
★ Hand Wraps | Desert Shamagh (Minimal Wear)@96.69@91.85549999999999
★ Hand Wraps | Desert Shamagh (Well-Worn)@64.95@61.7025
★ Hand Wraps | Duct Tape (Battle-Scarred)@65.65@62.3675
★ Hand Wraps | Duct Tape (Field-Tested)@68.48@65.056
★ Hand Wraps | Duct Tape (Minimal Wear)@129.59@123.1105
★ Hand Wraps | Duct Tape (Well-Worn)@70.08@66.576
★ Hand Wraps | Giraffe (Battle-Scarred)@75.28@71.51599999999999
★ Hand Wraps | Giraffe (Field-Tested)@97.21@92.34949999999999
★ Hand Wraps | Giraffe (Minimal Wear)@179.89@170.89549999999997
★ Hand Wraps | Giraffe (Well-Worn)@98.56@93.63199999999999
★ Hand Wraps | Leather (Field-Tested)@169.99@161.4905
★ Hand Wraps | Leather (Minimal Wear)@330.00@313.5
★ Hand Wraps | Leather (Well-Worn)@174.71@165.9745
★ Hand Wraps | Overprint (Battle-Scarred)@163.97@155.7715
★ Hand Wraps | Overprint (Field-Tested)@269.84@256.34799999999996
★ Hand Wraps | Overprint (Minimal Wear)@512.78@487.14099999999996
★ Hand Wraps | Slaughter (Battle-Scarred)@194.56@184.832
★ Hand Wraps | Slaughter (Field-Tested)@341.29@324.2255
★ Hand Wraps | Slaughter (Minimal Wear)@1026.93@975.5835
★ Hand Wraps | Spruce DDPAT (Battle-Scarred)@101.28@96.216
★ Hand Wraps | Spruce DDPAT (Field-Tested)@109.03@103.57849999999999
★ Hand Wraps | Spruce DDPAT (Minimal Wear)@184.80@175.56
★ Hand Wraps | Spruce DDPAT (Well-Worn)@106.72@101.384
★ Huntsman Knife@464.12@440.914
★ Huntsman Knife | Autotronic (Battle-Scarred)@187.99@178.5905
★ Huntsman Knife | Autotronic (Factory New)@535.00@508.25
★ Huntsman Knife | Autotronic (Field-Tested)@239.10@227.14499999999998
★ Huntsman Knife | Autotronic (Minimal Wear)@271.55@257.9725
★ Huntsman Knife | Black Laminate (Battle-Scarred)@279.99@265.9905
★ Huntsman Knife | Black Laminate (Factory New)@433.99@412.2905
★ Huntsman Knife | Black Laminate (Field-Tested)@213.77@203.0815
★ Huntsman Knife | Black Laminate (Minimal Wear)@254.14@241.43299999999996
★ Huntsman Knife | Black Laminate (Well-Worn)@232.99@221.3405
★ Huntsman Knife | Blue Steel (Battle-Scarred)@198.26@188.34699999999998
★ Huntsman Knife | Blue Steel (Minimal Wear)@198.93@188.9835
★ Huntsman Knife | Blue Steel (Well-Worn)@170.00@161.5
★ Huntsman Knife | Boreal Forest (Battle-Scarred)@130.00@123.5
★ Huntsman Knife | Boreal Forest (Field-Tested)@137.60@130.72
★ Huntsman Knife | Boreal Forest (Minimal Wear)@167.50@159.125
★ Huntsman Knife | Boreal Forest (Well-Worn)@177.94@169.04299999999998
★ Huntsman Knife | Bright Water (Battle-Scarred)@185.00@175.75
★ Huntsman Knife | Bright Water (Factory New)@193.75@184.0625
★ Huntsman Knife | Bright Water (Field-Tested)@134.20@127.48999999999998
★ Huntsman Knife | Bright Water (Minimal Wear)@174.72@165.98399999999998
★ Huntsman Knife | Bright Water (Well-Worn)@154.00@146.29999999999998
★ Huntsman Knife | Case Hardened (Factory New)@620.00@589.0
★ Huntsman Knife | Case Hardened (Minimal Wear)@291.48@276.906
★ Huntsman Knife | Crimson Web (Minimal Wear)@589.99@560.4905
★ Huntsman Knife | Damascus Steel (Battle-Scarred)@284.61@270.3795
★ Huntsman Knife | Damascus Steel (Factory New)@249.10@236.64499999999998
★ Huntsman Knife | Damascus Steel (Field-Tested)@159.87@151.8765
★ Huntsman Knife | Damascus Steel (Minimal Wear)@318.04@302.13800000000003
★ Huntsman Knife | Doppler (Factory New)@410.00@389.5
★ Huntsman Knife | Doppler (Minimal Wear)@594.26@564.5469999999999
★ Huntsman Knife | Fade (Factory New)@729.63@693.1485
★ Huntsman Knife | Fade (Minimal Wear)@650.00@617.5
★ Huntsman Knife | Forest DDPAT (Battle-Scarred)@136.00@129.2
★ Huntsman Knife | Forest DDPAT (Field-Tested)@135.80@129.01
★ Huntsman Knife | Forest DDPAT (Minimal Wear)@160.00@152.0
★ Huntsman Knife | Forest DDPAT (Well-Worn)@138.62@131.689
★ Huntsman Knife | Freehand (Battle-Scarred)@150.92@143.374
★ Huntsman Knife | Freehand (Factory New)@199.00@189.04999999999998
★ Huntsman Knife | Freehand (Field-Tested)@149.99@142.4905
★ Huntsman Knife | Freehand (Minimal Wear)@283.79@269.6005
★ Huntsman Knife | Freehand (Well-Worn)@146.00@138.7
★ Huntsman Knife | Gamma Doppler (Factory New)@396.67@376.8365
★ Huntsman Knife | Gamma Doppler (Minimal Wear)@580.00@551.0
★ Huntsman Knife | Lore (Battle-Scarred)@205.98@195.68099999999998
★ Huntsman Knife | Lore (Factory New)@495.00@470.25
★ Huntsman Knife | Lore (Field-Tested)@307.73@292.3435
★ Huntsman Knife | Lore (Minimal Wear)@400.00@380.0
★ Huntsman Knife | Lore (Well-Worn)@300.00@285.0
★ Huntsman Knife | Marble Fade (Factory New)@407.07@386.7165
★ Huntsman Knife | Marble Fade (Minimal Wear)@526.01@499.7095
★ Huntsman Knife | Night (Battle-Scarred)@167.43@159.0585
★ Huntsman Knife | Rust Coat (Battle-Scarred)@119.64@113.658
★ Huntsman Knife | Safari Mesh (Battle-Scarred)@110.84@105.298
★ Huntsman Knife | Safari Mesh (Field-Tested)@131.02@124.46900000000001
★ Huntsman Knife | Safari Mesh (Minimal Wear)@134.99@128.2405
★ Huntsman Knife | Safari Mesh (Well-Worn)@162.00@153.9
★ Huntsman Knife | Scorched (Battle-Scarred)@136.15@129.3425
★ Huntsman Knife | Scorched (Field-Tested)@129.19@122.73049999999999
★ Huntsman Knife | Scorched (Minimal Wear)@278.86@264.917
★ Huntsman Knife | Scorched (Well-Worn)@146.15@138.8425
★ Huntsman Knife | Slaughter (Factory New)@464.13@440.9235
★ Huntsman Knife | Slaughter (Field-Tested)@325.24@308.978
★ Huntsman Knife | Slaughter (Minimal Wear)@397.22@377.359
★ Huntsman Knife | Stained (Battle-Scarred)@144.61@137.3795
★ Huntsman Knife | Stained (Factory New)@229.00@217.54999999999998
★ Huntsman Knife | Stained (Field-Tested)@152.10@144.49499999999998
★ Huntsman Knife | Stained (Minimal Wear)@158.58@150.651
★ Huntsman Knife | Tiger Tooth (Factory New)@317.58@301.70099999999996
★ Huntsman Knife | Tiger Tooth (Minimal Wear)@430.00@408.5
★ Huntsman Knife | Ultraviolet (Battle-Scarred)@149.93@142.4335
★ Huntsman Knife | Ultraviolet (Field-Tested)@126.91@120.5645
★ Huntsman Knife | Ultraviolet (Minimal Wear)@218.35@207.43249999999998
